titles,lastest_Chap,types,views,follows,condition,discription,teasers,links 
Lớ Ngớ Vớ Phải Tình Yêu,Chapter 58.2,"Thể loại:Comedy, Josei, Manhwa, Ngôn Tình, Romance, Truyện Màu",Lượt xem:1.753K,Theo dõi:17K,Tình trạng:Đang tiến hành,"Bạn đã quá ngao ngán với những bộ tình cảm mơ mộng trên trời dưới biển? Quá quen thuộc với những bộ truyện tổng tài nội dung rập khuôn? Chà chan~ Công ty Bông-er xin giới thiệu sản phẩm LỚ NGỚ VỚ PHẢI TÌNH YÊU Nam nữ chính ký kết một bản hợp đồng hôn nhân? Các bạn đang nghĩ “Ôi giời, lại nữa à”? Nhưng cho các bạn nghĩ lại, Bông-er không thầu những bộ truyện chán ngắt như vậy!! Mở màn tập 1 sẽ khiến các bạn từ hoang mang đến nghi ngờ rằng liệu mình vừa lỡ nhịp ở đâu à? Han Ji Ah, một cô nàng đã hơn 30 tuổi nhưng rất máu chiến, tóc không máu lửa đời không nể các kiểu đồ đó. Già đầu rồi mà vẫn ‘ống chề’ cộng thêm cái thất nghiệp thì đương nhiên cô luôn phải nghe ba mẹ cà khịa, đôi khi còn muốn đá đít ra khỏi nhà nữa. Cô cay cú chịu trận, và một ngày gặp lại Jin Min Cheol – cậu bạn mảnh khảnh thuở nhỏ, nay đã lột xác thành anh gymer đẹp zai, nghề nghiệp rất ngon nghẻ, là IT đó nha. Tuy nhiên anh vẫn chưa có vợ. Giống như Ji Ah, ba mẹ anh cũng càm ràm suốt ngày về chuyện kết hôn. Người ta thì thời thế tạo anh hùng, còn Ji Ah, khi thấy bạn đồng cảnh ngộ lại lỡ mồm đùa rằng “Ê hay tụi mình cưới nhau đi?”. Thanh niên kia nghe xong câu này liền hỏi cưới một cách không thể nào the flash hơn.",//st.nettruyenup.com/data/comics/179/lo-ngo-vo-phai-tinh-yeu.jpg,https://www.nettruyenup.com/truyen-tranh/lo-ngo-vo-phai-tinh-yeu-692995
Tôi muốn nhìn thấy dáng vẻ xấu hổ của cậu,Chapter 26,"Thể loại:Adult, Drama, Ecchi, Manga, Romance, School Life, Seinen, Slice of Life",Tình trạng:Đang tiến hành,Bình luận:941,Tác giả:Rakure Umagome,"Akito Shirasawa, một học sinh cao trung có bố là đạo diễn, đã nhìn thấy điều gì đó trong phòng lưu trữ thư viện. Đó là “cảnh thủ dâm” của cô bạn học, Natsuho Honjo. Ban đầu cậu bối rối, nhưng sau đó liền rút điện thoại ra quay. Natsuho để ý đến Akito, và trong phòng vệ sinh nam ấy, đã lập một “giao ước” với Akito. Hành trình vạch trần “sự thật tình yêu” cùng tuổi thanh xuân, bắt đầu!",//st.nettruyenup.com/data/comics/12/toi-muon-nhin-thay-dang-ve-xau-ho-cua-ca-4750.jpg,https://www.nettruyenup.com/truyen-tranh/toi-muon-nhin-thay-dang-ve-xau-ho-cua-cau-66572
"Ta Muốn An Tĩnh, Hệ Thống Lại Bắt Ta Tìm Chết",Chapter 46,Tình trạng:Đang tiến hành,Bình luận:3.968,Ngày cập nhật:1 ngày trước,Lượt xem:2.969K,"Leng keng! Hoan nghênh sử dụng toàn trí năng tu chân hệ thống! Trọng yếu nhắc nhở, hệ thống trong lúc tu luyện, ngài sẽ mất đi quyền khống chế thân thể...... Đạt được trí năng tu luyện hệ thống sau, Bùi lăng nghĩ đến âm thầm phi tốc trưởng thành, cẩu thành vương giả. Thẳng đến một ngày nào đó...... Leng keng! Hệ thống kiểm trắc tu luyện thiếu khuyết đạo lữ, hệ thống ngay tại vì ngài tìm kiếm đạo lữ...... Thế là, Bùi lăng trơ mắt nhìn mình đạp ra Thánh nữ môn......",//st.nettruyenup.com/data/comics/118/ta-muon-an-tinh-he-thong-lai-bat-ta-tim-4896.jpg,https://www.nettruyenup.com/truyen-tranh/ta-muon-an-tinh-he-thong-lai-bat-ta-tim-chet-71030
Ta Bị Nhốt Tại Cùng Một Ngày Mười Vạn Năm,Chapter 285,"Thể loại:Action, Adventure, Chuyển Sinh, Manhua, Truyện Màu",Lượt xem:50M,Theo dõi:179K,Tình trạng:Đang tiến hành,,//st.nettruyenup.com/data/comics/148/ta-bi-nhot-tai-cung-mot-ngay-muoi-van-na-5986.jpg,https://www.nettruyenup.com/truyen-tranh/ta-bi-nhot-tai-cung-mot-ngay-muoi-van-nam-375240
Yumeochi - Mơ Về Những Ngày Ta Yêu Nhau,Chapter 3,"Thể loại:Comedy, Manga, Romance, Shounen",Tình trạng:Đang tiến hành,Bình luận:137,Tác giả:Kitada Ryouma,"Mặc dù đã lên đại học, Chono vẫn mắc kẹt trong những sự hối tiếc ở quá khứ của những năm trung học. Nhưng những ngày buồn tẻ ấy đột ngột kết thúc khi cậu tìm thấy một cuốn sách...",//st.nettruyenup.com/data/comics/124/yumeochi-mo-ve-nhung-ngay-ta-yeu-nhau.jpg,https://www.nettruyenup.com/truyen-tranh/yumeochi-mo-ve-nhung-ngay-ta-yeu-nhau-79484
Bản tình ca cuối cùng,Chapter 19,Tình trạng:Đang tiến hành,Bình luận:73,Ngày cập nhật:1 ngày trước,Lượt xem:49K,"Có bao giờ bạn cảm thấy bất lực nhìn người mình yêu mà không thể làm gì cho người ấy không?Nếu một ngày, người yêu nhỏ bé của bạn, một cô gái nhút nhát và hay khóc xuất hiện trước mặt bạn với một khẩu súng và đôi cánh trên lưng, bạn sẽ làm gì ?chấp nhận sự thật, ở bên cô ấy, chia sẻ những nỗi đau hay là ghê sợ và xa lánh?một bộ manga được xuất bản 4 năm về trước sẽ lấy đi nước mắt của bạn, the last love song on this little planet, bản tình ca cuối cùng, đẹp và nhẹ nhàng, nhưng chất chứa đâu đó những nỗi buồn không thể gọi tên",//st.nettruyenup.com/data/comics/87/ban-tinh-ca-cuoi-cung.jpg,https://www.nettruyenup.com/truyen-tranh/ban-tinh-ca-cuoi-cung-11110
Shokei Sareta Kenja wa Lich ni Tensei Shite Shinryaku Sensou wo Hajimaru,Chapter 26,"Thể loại:Action, Adventure, Drama, Fantasy, Magical, Manga, Seinen, Tragedy",Tình trạng:Đang tiến hành,Bình luận:2.142,Tác giả:Yuuki Karaku - Kunitomo Shoutarou,,//st.nettruyenup.com/data/comics/207/shokei-sareta-kenja-wa-lich-ni-tensei-sh-4161.jpg,https://www.nettruyenup.com/truyen-tranh/shokei-sareta-kenja-wa-lich-ni-tensei-shite-shinryaku-sensou-wo-hajimaru-357910
Tồn tại như một nữ hầu,Chapter 93,"Thể loại:Drama, Fantasy, Historical, Manhwa, Ngôn Tình, Romance, Webtoon",Tình trạng:Đang tiến hành,Bình luận:1.162,Tác giả:Heeseo - Khôi Quỷ Các - Nettruyen,"Truyện được dịch bởi Khôi Quỷ Các, reup sau page Khôi Quỷ Các 1 chap. Truyện ra vào thứ 4 và thứ 7 hàng tuần. Khi tôi mở mắt trong khi nấu ramen, tôi thức dậy với tư cách là hầu gái của Nữ hoàng, người được nhà vua đối xử lạnh lùng trong tiểu thuyết BL, nơi Vua là gay, hiệp sĩ là gay, người hầu là gay và người thủ thư cũng là gay. Liệu cô có thể sống sót an toàn sau khi trở thành một hầu gái bình thường, Ash, người không phải là nhân vật chính? Một người hầu sẽ tồn tại như thế nào?",//st.nettruyenup.com/data/comics/54/ton-tai-nhu-mot-nu-hau.jpg,https://www.nettruyenup.com/truyen-tranh/ton-tai-nhu-mot-nu-hau-310307
Arifureta Shokugyou de Sekai Saikyou,Chapter 55,Tác giả:Hakumai Ryo,Lượt xem:11M,Theo dõi:50K,Tình trạng:Đang tiến hành,Anh main nhà ta và Cả lớp bị triệu hồi tới thế giới khác ( -3- ),//st.nettruyenup.com/data/comics/67/arifureta-shokugyou-de-sekai-saikyou.jpg,https://www.nettruyenup.com/truyen-tranh/arifureta-shokugyou-de-sekai-saikyou-120990
Tuyệt Thế Võ Thần,Chapter 583,Tác giả:Tịnh Vô Ngân,Lượt xem:133M,Theo dõi:160K,Tình trạng:Đang tiến hành,"Cửu Tiêu đại lục, tông môn san sát, võ đạo làm đầu, người yếu tầm thường, bị người bắt nạt, cường giả giận dữ, máu chảy thành sông.Võ đạo hoàng giả, càng có thể quan sát thiên địa, ngạo cười non sông, động thì lại ngày kinh thạch phá, phơi thây trăm vạn.Một đời cường nhân Lâm Phong, nghịch thiên xuất thế, đến kinh thế truyền thừa, tu võ đạo, đạp Cửu Tiêu, phá thiên địa, ngạo thương khung!",//st.nettruyenup.com/data/comics/148/tuyet-the-vo-than.jpg,https://www.nettruyenup.com/truyen-tranh/tuyet-the-vo-than-149960
"Ông Xã Kết Hôn Thử, Mạnh Thêm Chút Nữa Đi",Chapter 580,"Thể loại:Drama, Manhua, Ngôn Tình, Romance, Truyện Màu",Lượt xem:144M,Theo dõi:192K,Tình trạng:Đang tiến hành,"Nhóm dịch: Sang Chảnh Team Truyện chữ: Thí Hôn Lão Công, Cần Giúp Sức Giới thiệu: Đêm trước ngày tân hôn, chính người bạn thân của mình và vị hôn phu lên giường với nhau. Cô như muốn ngất đi, sau đó túm lấy người đàn ông đang đứng trước cục dân chính: ""Mặc tổng, cô dâu của anh chưa tới, chú rể của tôi cũng chạy mất, hay là... mình kết hôn với nhau đi?"". Trước khi kết hôn, cô nói: ""Cho dù ngủ trên cùng một cái giường thì chúng ta cũng sẽ không ""có gì cả!"" Sau khi kết hôn, anh nói: ""Không thử thì sao mà biết được?"" Sở khanh, kẻ giả tạo, haters, đối thủ cạnh tranh... kẻ nào vác mặt tới xử luôn kẻ đấy, để cho các người xem tôi của ngày xưa từng bước lật đổ thế cờ như thế nào! Link page : https://www.facebook.com/sangchanhteam/",//st.nettruyenup.com/data/comics/215/ong-xa-ket-hon-thu-manh-them-chut-nua-di-3384.jpg,https://www.nettruyenup.com/truyen-tranh/ong-xa-ket-hon-thu-manh-them-chut-nua-di-288870
Akebi-Chan No Sailor Fuku,Chapter 13.1,"Thể loại:Manga, Romance, School Life, Seinen, Slice of Life",Tình trạng:Đang tiến hành,Bình luận:92,Tác giả:Hiro,Akebi Komichi thi đỗ vào trường cấp 2 tư thục Roubai và cuối cùng ước mơ được mặc đồng phục thủy thủ của cô bé cũng trở thành hiện thực.Đồng tác giả với bộ Yumekuri,//st.nettruyenup.com/data/comics/100/akebi-chan-no-sailor-fuku-5238.jpg,https://www.nettruyenup.com/truyen-tranh/akebi-chan-no-sailor-fuku-177640
Seoul Tử Linh Sư,Chapter 80,"Thể loại:Action, Adventure, Manhwa, Supernatural, Truyện Màu, Webtoon",Lượt xem:9.932K,Theo dõi:100K,Tình trạng:Đang tiến hành,"Kang Woojin cựu nam sinh cấp 3 bỗng dưng phát hiện bản thân đã được trở về Trái Đất sau 20 năm lưu lạc tại hành tinh lạ. Tuy nhiên Trái Đất giờ đây đã khác xa với những gì cậu từng nhớ. Sau khi chạm trán quái vật, Kang Woojin mới nhận ra sức mạnh của bản thân đã trở về vạch xuất phát! Hành trình lấy lại sức mạnh và trở thành đệ nhất Tử Linh Sư của Kang Woojin đã chính thức bắt đầu!",//st.nettruyenup.com/data/comics/104/seoul-tu-linh-su.jpg,https://www.nettruyenup.com/truyen-tranh/seoul-tu-linh-su-505363
Thoát Khỏi Hầm Ngục Nguy Hiểm,Chapter 13,Tình trạng:Đang tiến hành,Bình luận:103,Ngày cập nhật:2 ngày trước,Lượt xem:102K,,//st.nettruyenup.com/data/comics/235/thoat-khoi-ham-nguc-nguy-hiem.jpg,https://www.nettruyenup.com/truyen-tranh/thoat-khoi-ham-nguc-nguy-hiem-79339
Học Viện Tối Thượng,Chapter 40,Tình trạng:Đang tiến hành,Bình luận:2.767,Ngày cập nhật:2 ngày trước,Lượt xem:2.831K,"SeoJoon, người đã làm việc tiết kiệm để trả món nợ của cha mẹ đã khuất và theo học tại một học viện thợ săn, cuối cùng lại phải dành toàn bộ số tiền tiết kiệm để phẫu thuật do một tai nạn đáng tiếc. Trong khoảnh khắc tuyệt vọng của anh ấy, một thông báo kỳ lạ đã phát ra. [Bạn cũng có thể trở thành một người thức tỉnh!] Anh quyết định đăng ký vì anh không còn gì để mất. [Ông. Kim SeoJoon, chào mừng đến với Học viện Transcension.] Học viện thợ săn này ở một 'chiều không gian' khác với các học viện thợ săn khác! Trong thời đại giáo dục của thợ săn tư nhân, bạn cũng có thể trở thành một 'siêu nhân'!",//st.nettruyenup.com/data/comics/229/hoc-vien-toi-thuong.jpg,https://www.nettruyenup.com/truyen-tranh/hoc-vien-toi-thuong-64997
Sự Thức Tỉnh Của Hắc Ma Pháp Sư Sau 66666 Năm,Chapter 76,Tình trạng:Đang tiến hành,Bình luận:3.980,Ngày cập nhật:2 ngày trước,Lượt xem:6.206K,"Diablo Volfir, một pháp sư hùng mạnh, đã bị phong ấn do âm mưu của 12 vị thần, nhưng 66666 năm đã trôi qua kể từ đó, và anh ta lại xuống trái đất một lần nữa!",//st.nettruyenup.com/data/comics/133/su-thuc-tinh-cua-hac-ma-phap-su-sau-6666-7637.jpg,https://www.nettruyenup.com/truyen-tranh/su-thuc-tinh-cua-hac-ma-phap-su-sau-66666-nam-426290
Thiên Quỷ Chẳng Sống Nổi Cuộc Đời Bình Thường,Chapter 66,"Thể loại:Action, Manhwa, Truyện Màu, Webtoon",Lượt xem:6.703K,Theo dõi:83K,Tình trạng:Đang tiến hành,"Sinh ra là thiên quỷ lại muốn đứng ngoài can qua ư? Không thể đâu, nếu chẳng thể tránh khỏi số phận, thì cũng không cố tránh nữa, đối đầu là được rồi...",//st.nettruyenup.com/data/comics/136/thien-quy-chang-song-noi-cuoc-doi-binh-t-4774.jpg,https://www.nettruyenup.com/truyen-tranh/thien-quy-chang-song-noi-cuoc-doi-binh-thuong-428880
Đây là luật,Chapter 79,"Thể loại:Action, Drama, Manhwa, Truyện Màu",Lượt xem:3.145K,Theo dõi:30K,Tình trạng:Đang tiến hành,"Ảo tưởng về người thực thi công lý của luật sư thiên tài Noh HyungJin! Anh ấy là thủ khoa của trường Đại học, đạt điểm tuyệt đối trong kì thi Bar và thậm chí có tỷ lệ thắng kiện lên tới 95%. Noh HyungJin là một luật sư thành công! Trong cuộc chiến chống lại cái ác lẫn quyền lực để đưa Hàn Quốc trở thành một đất nước công bằng, anh đã bị sát hại một cách tàn nhẫn bởi các nhân viên Cục Tình báo Quốc gia. ""Anh ấy không nên ra đi như vậy ..."" Noh HyungJin là người được Hoàng đế YeomRa cử đến để sửa chữa những sai lầm thối nát trên Trái đất! Tuy nhiên, sau khi kết thúc trong địa ngục mà không thể đạt được bất cứ điều gì, Hoàng đế YeomRa đã trả Noh HyungJin lại... ""Ít nhất ta nên cho hắn sức mạnh để hắn có thể tự bảo vệ mình."" 'Quyền năng' mà Hoàng đế YeomRa trao cho anh ấy là gì? Liệu Noh HyungJin có thể thay đổi tương lai của chính mình cũng như tương lai của đất nước Hàn Quốc?!",//st.nettruyenup.com/data/comics/127/day-la-luat.jpg,https://www.nettruyenup.com/truyen-tranh/day-la-luat-436470
"Romeo, Chàng Hãy Biến Đi",Chapter 6,"Thể loại:Drama, Manhwa, Ngôn Tình, Truyện Màu, Webtoon",Lượt xem:27K,Theo dõi:2.169,Tình trạng:Đang tiến hành,"Rosaline tin rằng mình và Romeo được định mệnh sắp đặt trở thành người yêu, nhưng một vấn đề đã xẩy ra khi Romeo chết cùng ngày với em gái của Rosaline, Juliet. Rosaline phát hiện ra rằng mình có một chút ít ký ức cùng với Romeo – một đứa con trai. Tuy nhiên, trái tim của Rosaline đã thực sự tan vỡ khi cô biết được Romeo đã phản bội cô. Cô không còn cái gì để yêu thương nữa ngoại trừ đứa con của cô. Điều cuối cùng mà Rosaline muốn là Romeo hãy quay trở về Verona và lấy hết đi tất cả ký ức của cô và anh ta.",//st.nettruyenup.com/data/comics/11/romeo-chang-hay-bien-di-5085.jpg,https://www.nettruyenup.com/truyen-tranh/romeo-chang-hay-bien-di-79371
Con Trai Út Của Gia Đình Kiếm Thuật Danh Tiếng,Chapter 59,"Thể loại:Action, Manhwa, Truyện Màu",Lượt xem:10M,Theo dõi:130K,Tình trạng:Đang tiến hành,"Tên khác: Con trai út của vị kiếm sư vĩ đại nhất, Con trai út của kiếm thánh, Con trai út của Runcandel Jin Runcandel chính là con trai út, cũng như là nỗi hổ thẹn lớn nhất của dòng tộc Runcandel, dòng tộc kiếm sĩ lừng danh nhất xứ sở... Kết quả là, hắn đã bị dòng tộc trục xuất, cuộc đời cũng từ đó đi vào ngõ cụt. Và rồi, hắn đã được ban cho một ân huệ. ""Nhà ngươi sẽ dùng sức mạnh này để làm gì?"" ""Đương nhiên là làm lợi cho chính mình rồi."" Hắn có mọi thứ, từ hồi ức quá khứ, tài năng vượt bậc, cho đến giao ước với thần linh... Mọi yếu tố cần thiết để vươn đến đỉnh cao đều nằm gọn trong lòng bàn tay.",//st.nettruyenup.com/data/comics/202/con-trai-ut-cua-gia-dinh-kiem-thuat-danh-3180.jpg,https://www.nettruyenup.com/truyen-tranh/con-trai-ut-cua-gia-dinh-kiem-thuat-danh-tieng-61642
